119272	410	2010	367220	262300
119424	410	2010	306880	219200
119452	410	2010	259840	185600
119655	410	2010	273700	195500
119666	410	2010	189980	135700
119960	410	2010	216020	154300
119991	410	2010	308000	220000
120145	410	2010	291760	208400
120320	410	2010	301560	215400
120439	410	2010	365960	261400
120654	410	2010	218540	156100
120722	410	2010	216300	154500
120816	410	2010	260680	186200
120833	410	2010	218260	155900
121045	410	2010	260260	185900
121105	410	2010	189420	135300
121115	410	2010	203000	145000
121147	410	2010	202720	144800
121195	410	2010	293300	209500
121438	410	2010	261660	186900
121529	410	2010	309260	220900
121767	410	2010	196420	140300
121826	410	2010	218820	156300
122015	410	2010	307720	219800
122100	410	2010	232120	165800
122250	410	2010	202720	144800
122329	410	2010	204120	145800
122443	410	2010	219240	156600
122599	410	2010	364420	260300
122622	410	2010	369040	263600
122652	410	2010	219660	156900
122823	410	2010	221620	158300
123107	410	2010	228900	163500
123183	410	2010	195860	139900
123237	410	2010	216860	154900
123443	410	2010	364420	260300
123639	410	2010	291900	208500
123671	410	2010	293860	209900
123911	410	2010	260400	186000
124203	410	2010	369460	263900
124272	410	2010	260540	186100
124409	410	2010	274680	196200
124672	410	2010	367080	262200
124675	410	2010	260540	186100
124774	410	2010	221620	158300
124959	410	2010	216160	154400
125168	410	2010	218120	155800
125207	410	2010	365960	261400
125348	410	2010	189980	135700
125515	410	2010	264740	189100
125635	410	2010	197260	140900
125912	410	2010	218120	155800
125920	410	2010	219100	156500
126081	410	2010	293580	209700
126191	410	2010	258160	184400
126222	410	2010	228620	163300
126243	410	2010	217420	155300
126296	410	2010	307300	219500
126399	410	2010	364980	260700
126475	410	2010	229040	163600
126476	410	2010	259840	185600
126599	410	2010	231840	165600
126843	411	2010	259560	185400
126987	411	2010	364420	260300
127166	411	2010	302260	215900
127455	411	2010	367640	262600
127477	411	2010	306880	219200
127515	411	2010	219800	157000
127570	411	2010	361200	258000
127740	411	2010	188580	134700
127875	411	2010	215320	153800
128061	411	2010	231980	165700
128162	411	2010	260120	185800
128349	411	2010	320320	228800
128483	411	2010	202580	144700
128560	411	2010	215320	153800
128749	411	2010	292460	208900
128912	411	2010	227500	162500
129086	411	2010	319900	228500
129171	411	2010	190680	136200
129335	411	2010	361060	257900
129447	411	2010	306600	219000
129517	411	2010	307160	219400
129734	411	2010	228060	162900
129935	411	2010	223300	159500
130084	411	2010	265300	189500
130167	411	2010	263060	187900
130313	411	2010	190260	135900
130349	411	2010	274400	196000
130397	411	2010	228200	163000
130490	411	2010	363440	259600
130680	411	2010	227080	162200
130860	411	2010	217840	155600
131098	411	2010	203980	145700
131146	411	2010	203700	145500
131224	411	2010	259000	185000
131379	411	2010	217280	155200
131545	411	2010	290780	207700
131724	411	2010	196420	140300
131748	411	2010	320320	228800
131819	411	2010	303380	216700
132054	411	2010	363300	259500
132103	411	2010	304500	217500
132146	411	2010	263760	188400
132371	411	2010	293580	209700
132457	411	2010	361900	258500
132598	411	2010	233800	167000
132630	411	2010	365540	261100
132891	411	2010	215880	154200
133134	411	2010	196140	140100
133364	411	2010	233660	166900
133389	411	2010	258720	184800
133583	411	2010	368900	263500
133720	411	2010	265440	189600
133977	411	2010	197260	140900
134079	411	2010	202720	144800
134151	411	2010	304360	217400
134182	411	2010	187600	134000
134183	411	2010	258860	184900
134387	411	2010	293580	209700
134423	411	2010	367080	262200
134518	411	2010	232820	166300
134786	411	2010	232260	165900
134826	411	2010	189980	135700
135122	411	2010	274120	195800
135132	411	2010	275240	196600
135241	411	2010	260960	186400
135290	411	2010	216020	154300
135350	411	2010	228620	163300
135450	411	2010	262640	187600
135730	411	2010	228480	163200
135759	411	2010	367780	262700
135856	411	2010	189560	135400
136141	411	2010	304780	217700
136283	411	2010	233240	166600
136290	411	2010	303100	216500
136494	411	2010	302120	215800
136699	411	2010	293440	209600
136801	411	2010	188720	134800
137064	411	2010	367220	262300
137116	411	2010	202300	144500
137406	411	2010	215460	153900
137508	411	2010	190540	136100
137621	411	2010	190400	136000
137773	411	2010	232540	166100
138073	411	2010	364560	260400
138244	411	2010	322000	230000
138480	411	2010	261240	186600
138675	411	2010	215600	154000
138753	411	2010	260260	185900
138859	411	2010	362460	258900
138869	411	2010	216300	154500
139016	411	2010	275100	196500
139157	411	2010	261660	186900
139420	411	2010	260820	186300
139504	411	2010	365960	261400
139647	411	2010	233940	167100
139693	411	2010	322280	230200
139929	411	2010	188580	134700
140221	411	2010	321860	229900
140301	411	2010	364840	260600
140304	411	2010	302820	216300
140350	411	2010	259840	185600
140354	411	2010	219240	156600
140581	411	2010	264180	188700
140766	411	2010	190260	135900
140999	411	2010	191520	136800
141003	411	2010	364980	260700
141293	411	2010	264600	189000
141436	411	2010	195860	139900
141613	411	2010	221340	158100
141780	411	2010	367920	262800
141974	411	2010	368340	263100
142063	411	2010	204120	145800
142146	411	2010	367220	262300
142385	411	2010	369740	264100
142618	411	2010	294140	210100
142811	411	2010	292320	208800
143101	411	2010	262500	187500
143254	411	2010	232540	166100
143282	411	2010	264600	189000
143382	411	2010	234080	167200
143400	411	2010	304220	217300
143693	411	2010	222880	159200
143887	411	2010	366800	262000
144071	411	2010	276220	197300
144320	411	2010	365260	260900
144554	411	2010	258440	184600
144573	411	2010	320180	228700
144836	411	2010	190260	135900
144950	411	2010	189980	135700
144979	411	2010	202440	144600
145102	411	2010	223440	159600
145137	411	2010	367780	262700
145294	411	2010	202860	144900
145323	411	2010	233380	166700
145438	411	2010	364840	260600
145529	411	2010	259840	185600
145715	411	2010	303380	216700
145920	411	2010	362040	258600
146174	411	2010	364420	260300
146470	411	2010	367920	262800
146576	411	2010	366240	261600
146750	411	2010	367920	262800
146901	411	2010	204120	145800
147109	411	2010	229460	163900
147200	411	2010	261240	186600
147416	411	2010	274260	195900
147570	411	2010	229460	163900
147824	411	2010	189840	135600
147971	411	2010	294140	210100
148021	411	2010	228900	163500
148151	411	2010	307300	219500
148324	411	2010	223580	159700
148621	411	2010	191520	136800
148826	411	2010	302820	216300
149121	411	2010	263200	188000
149242	411	2010	219520	156800
149329	411	2010	273560	195400
149357	411	2010	368060	262900
149621	411	2010	231560	165400
149640	411	2010	320320	228800
149894	411	2010	196420	140300
149947	411	2010	307580	219700
150213	411	2010	223160	159400
150309	411	2010	273980	195700
150527	411	2010	219660	156900
150589	411	2010	189140	135100
150625	411	2010	217840	155600
150731	411	2010	273980	195700
150984	411	2010	264740	189100
151051	411	2010	191100	136500
151344	411	2010	263340	188100
151428	411	2010	302680	216200
151593	411	2010	232820	166300
151864	411	2010	231840	165600
151909	411	2010	190960	136400
152109	411	2010	264180	188700
152385	411	2010	263200	188000
152584	411	2010	189700	135500
152871	411	2010	309540	221100
152985	411	2010	263620	188300
153195	411	2010	309260	220900
153400	411	2010	196560	140400
153676	411	2010	323260	230900
153749	411	2010	263340	188100
154036	411	2010	229040	163600
154251	411	2010	259560	185400
154383	411	2010	294280	210200
154595	411	2010	197820	141300
154675	411	2010	273280	195200
154948	411	2010	258160	184400
155190	411	2010	189420	135300
155222	411	2010	309120	220800
155261	411	2010	292600	209000
155332	411	2010	233520	166800
155521	411	2010	263620	188300
155730	411	2010	219100	156500
155968	411	2010	367920	262800
156175	411	2010	197120	140800
156451	411	2010	233940	167100
156655	411	2010	262780	187700
156792	411	2010	189840	135600
156812	411	2010	260680	186200
156890	411	2010	292320	208800
156961	411	2010	362740	259100
157240	411	2010	231560	165400
157429	411	2010	302960	216400
157658	411	2010	223440	159600
157958	411	2010	231840	165600
158139	411	2010	188720	134800
158379	412	2010	203420	145300
158472	412	2010	322140	230100
158498	412	2010	367220	262300
158554	412	2010	231700	165500
158700	412	2010	204120	145800
158892	412	2010	264040	188600
159173	412	2010	191240	136600
159368	412	2010	197680	141200
159666	412	2010	308140	220100
159841	412	2010	290640	207600
160137	412	2010	262780	187700
160196	412	2010	264740	189100
160376	412	2010	215880	154200
160567	412	2010	196140	140100
160828	412	2010	232120	165800
161097	412	2010	227780	162700
161166	412	2010	274820	196300
161222	412	2010	191660	136900
161229	412	2010	202580	144700
161447	412	2010	232400	166000
161521	412	2010	364420	260300
161576	412	2010	273560	195400
161872	412	2010	303240	216600
161962	412	2010	234080	167200
162009	412	2010	364700	260500
162018	412	2010	290640	207600
162171	412	2010	293720	209800
162210	412	2010	203840	145600
162376	412	2010	363160	259400
162457	412	2010	204400	146000
162574	412	2010	307580	219700
162680	412	2010	304080	217200
162959	412	2010	189980	135700
163067	412	2010	261520	186800
163203	412	2010	304220	217300
163223	412	2010	273980	195700
163471	412	2010	307720	219800
163637	412	2010	292460	208900
163873	412	2010	293860	209900
164087	412	2010	362740	259100
164368	412	2010	197120	140800
164667	412	2010	264600	189000
164732	412	2010	292180	208700
164948	412	2010	216160	154400
165188	412	2010	232120	165800
165312	412	2010	263620	188300
165599	412	2010	204260	145900
165802	412	2010	188860	134900
166037	412	2010	196420	140300
166196	412	2010	273420	195300
166227	412	2010	232260	165900
166276	412	2010	258440	184600
166493	412	2010	197400	141000
166563	412	2010	233660	166900
166683	412	2010	202860	144900
166895	412	2010	217420	155300
167133	412	2010	215740	154100
167308	412	2010	189700	135500
167320	412	2010	190960	136400
167386	412	2010	217280	155200
167589	412	2010	215880	154200
167829	412	2010	196420	140300
167897	412	2010	188160	134400
168134	412	2010	222320	158800
168144	412	2010	292180	208700
168266	412	2010	362180	258700
168374	412	2010	303800	217000
168536	412	2010	291620	208300
168703	412	2010	260400	186000
168767	412	2010	263200	188000
169026	412	2010	232260	165900
169084	412	2010	202160	144400
169382	412	2010	320740	229100
169584	412	2010	203560	145400
169645	412	2010	308420	220300
169723	412	2010	217700	155500
169878	412	2010	222460	158900
170006	412	2010	274680	196200
170081	412	2010	218820	156300
170236	412	2010	292180	208700
170388	412	2010	322560	230400
170667	412	2010	202860	144900
170794	412	2010	203840	145600
170968	412	2010	263340	188100
171178	412	2010	188580	134700
171181	412	2010	294000	210000
171390	412	2010	258020	184300
171419	412	2010	196280	140200
171611	412	2010	366100	261500
171674	412	2010	228620	163300
171706	412	2010	188440	134600
171980	412	2010	196560	140400
172264	412	2010	197820	141300
172462	412	2010	217840	155600
172689	412	2010	232540	166100
172890	412	2010	188860	134900
172976	412	2010	365680	261200
173240	412	2010	362880	259200
173429	412	2010	309260	220900
173591	412	2010	303800	217000
173604	412	2010	262360	187400
173859	412	2010	368620	263300
173908	412	2010	366380	261700
173984	412	2010	293720	209800
174163	412	2010	262080	187200
174273	412	2010	257740	184100
174531	412	2010	292320	208800
174802	412	2010	369740	264100
174816	412	2010	190680	136200
175072	412	2010	290780	207700
175144	412	2010	258580	184700
175417	412	2010	307860	219900
175590	412	2010	196980	140700
175686	412	2010	216580	154700
175803	412	2010	367780	262700
175901	412	2010	260680	186200
176027	412	2010	292880	209200
176239	412	2010	260820	186300
176339	412	2010	262220	187300
176516	412	2010	190260	135900
176813	412	2010	292040	208600
176834	412	2010	191240	136600
177039	412	2010	265300	189500
177189	412	2010	261380	186700
177290	412	2010	364700	260500
177575	412	2010	189280	135200
177628	412	2010	306740	219100
177780	412	2010	218680	156200
177789	412	2010	274120	195800
178077	412	2010	189840	135600
178138	412	2010	304220	217300
178181	412	2010	294140	210100
178343	412	2010	302540	216100
178501	412	2010	262080	187200
178671	412	2010	227780	162700
178755	412	2010	233940	167100
178782	412	2010	364980	260700
178908	412	2010	364140	260100
179018	412	2010	293020	209300
179147	412	2010	195860	139900
179254	412	2010	362460	258900
179325	412	2010	293720	209800
179575	412	2010	232820	166300
179704	412	2010	307300	219500
179897	412	2010	275800	197000
180082	412	2010	291900	208500
180378	412	2010	219520	156800
180472	412	2010	362880	259200
180547	412	2010	190680	136200
180638	412	2010	323260	230900
180649	412	2010	262780	187700
180712	412	2010	291480	208200
180762	412	2010	188720	134800
180938	412	2010	257880	184200
181000	412	2010	218960	156400
181170	412	2010	362740	259100
181249	412	2010	365680	261200
181515	412	2010	369460	263900
181582	412	2010	189840	135600
181824	412	2010	232680	166200
182108	412	2010	362040	258600
182138	412	2010	202300	144500
182232	412	2010	196420	140300
182352	412	2010	231700	165500
182599	412	2010	196700	140500
182829	412	2010	215880	154200
183043	412	2010	260120	185800
183054	412	2010	218540	156100
183175	412	2010	364980	260700
183345	412	2010	231840	165600
183622	412	2010	292600	209000
183851	412	2010	263480	188200
183933	412	2010	264320	188800
184141	412	2010	292740	209100
184279	412	2010	275940	197100
184546	412	2010	365400	261000
184768	412	2010	302120	215800
184981	412	2010	361060	257900
185119	412	2010	190260	135900
185182	412	2010	301420	215300
185340	412	2010	293720	209800
185489	412	2010	304220	217300
185743	412	2010	197960	141400
185853	412	2010	263480	188200
185959	412	2010	216160	154400
186127	412	2010	222460	158900
186195	412	2010	203420	145300
186449	412	2010	294280	210200
186591	412	2010	293160	209400
186639	412	2010	227360	162400
186699	412	2010	275380	196700
186708	412	2010	364980	260700
186915	412	2010	265020	189300
187007	412	2010	367500	262500
187013	412	2010	234080	167200
187207	412	2010	189420	135300
187220	412	2010	320600	229000
187305	412	2010	216160	154400
187580	412	2010	292040	208600
187694	412	2010	216300	154500
187878	412	2010	292880	209200
187999	412	2010	368900	263500
188226	412	2010	301840	215600
188281	412	2010	197960	141400
188580	412	2010	218960	156400
188618	412	2010	365820	261300
188708	412	2010	202720	144800
188766	412	2010	293720	209800
188785	412	2010	291900	208500
188854	412	2010	292040	208600
188870	412	2010	262080	187200
189038	412	2010	367360	262400
189088	412	2010	301980	215700
189324	412	2010	368060	262900
189368	412	2010	368760	263400
189556	412	2010	301700	215500
189849	412	2010	275800	197000
189931	412	2010	274540	196100
190082	412	2010	274820	196300
190295	412	2010	262920	187800
190483	412	2010	290640	207600
190523	412	2010	262780	187700
190657	412	2010	187320	133800
190826	412	2010	203000	145000
191016	412	2010	227920	162800
191271	412	2010	365820	261300
191289	412	2010	222880	159200
191426	412	2010	216160	154400
191683	412	2010	221620	158300
191768	412	2010	273280	195200
192032	412	2010	233380	166700
192207	412	2010	366940	262100
192272	412	2010	216580	154700
192454	412	2010	216860	154900
192546	412	2010	362600	259000
192806	412	2010	223020	159300
192920	412	2010	273700	195500
193021	412	2010	309680	221200
193316	412	2010	293580	209700
193323	412	2010	188860	134900
193490	412	2010	233240	166600
193767	412	2010	321440	229600
194043	412	2010	262920	187800
194228	412	2010	294280	210200
194464	412	2010	274960	196400
194641	412	2010	196700	140500
194725	412	2010	292600	209000
194745	413	2010	320460	228900
194925	413	2010	275240	196600
194970	413	2010	273560	195400
195214	413	2010	228620	163300
195505	413	2010	293860	209900
195590	413	2010	232260	165900
195629	413	2010	365120	260800
195639	413	2010	293160	209400
195717	413	2010	189840	135600
196015	413	2010	294700	210500
196160	413	2010	301420	215300
196334	413	2010	303100	216500
196486	413	2010	219660	156900
196524	413	2010	291760	208400
196748	413	2010	320880	229200
196779	413	2010	366940	262100
196918	413	2010	258580	184700
197198	413	2010	323400	231000
197452	413	2010	189700	135500
197476	413	2010	304360	217400
197561	413	2010	260260	185900
197726	413	2010	321440	229600
197817	413	2010	260540	186100
197882	413	2010	187740	134100
197934	413	2010	203280	145200
197979	413	2010	203980	145700
198199	413	2010	321580	229700
198468	413	2010	223300	159500
198717	413	2010	323120	230800
198862	413	2010	309820	221300
198966	413	2010	275100	196500
199062	413	2010	309120	220800
199146	413	2010	367080	262200
199391	413	2010	275380	196700
199451	413	2010	216300	154500
199655	413	2010	233800	167000
199724	413	2010	364980	260700
199899	413	2010	367640	262600
200027	413	2010	196560	140400
200248	413	2010	364140	260100
200516	413	2010	273280	195200
200770	413	2010	229180	163700
200902	413	2010	219240	156600
201161	413	2010	293580	209700
201318	413	2010	365400	261000
201377	413	2010	188300	134500
201392	413	2010	363160	259400
201420	413	2010	290640	207600
201471	413	2010	293580	209700
201626	413	2010	323120	230800
201893	413	2010	260540	186100
202119	413	2010	197120	140800
202263	413	2010	362180	258700
202490	413	2010	196280	140200
202675	413	2010	301980	215700
202851	413	2010	361480	258200
202964	413	2010	215180	153700
203104	413	2010	363160	259400
203212	413	2010	233520	166800
203319	413	2010	203560	145400
203468	413	2010	260540	186100
203680	413	2010	219800	157000
203746	413	2010	219240	156600
203765	413	2010	188300	134500
203936	413	2010	203700	145500
204089	413	2010	190960	136400
204195	413	2010	368480	263200
204391	413	2010	308280	220200
204590	413	2010	301420	215300
204835	413	2010	362040	258600
204937	413	2010	260820	186300
205159	413	2010	366660	261900
205187	413	2010	303940	217100
205487	413	2010	364560	260400
205737	413	2010	197820	141300
205909	413	2010	215460	153900
206024	413	2010	303800	217000
206101	413	2010	262780	187700
206217	413	2010	215880	154200
206248	413	2010	321580	229700
206351	413	2010	203140	145100
206403	413	2010	302540	216100
206433	413	2010	204120	145800
206621	413	2010	290920	207800
206856	413	2010	262920	187800
207156	413	2010	302820	216300
207437	413	2010	291900	208500
207608	413	2010	369600	264000
207899	413	2010	219380	156700
208042	413	2010	294420	210300
208055	413	2010	302820	216300
208095	413	2010	233240	166600
208158	413	2010	369320	263800
208286	413	2010	304780	217700
208298	413	2010	307300	219500
208550	413	2010	196420	140300
208663	413	2010	307300	219500
208846	413	2010	215740	154100
208997	413	2010	259700	185500
209271	413	2010	273420	195300
209361	413	2010	197400	141000
209440	413	2010	261520	186800
209727	413	2010	260820	186300
209791	413	2010	229320	163800
210030	413	2010	322700	230500
210167	413	2010	364280	260200
210378	413	2010	257880	184200
210422	413	2010	292460	208900
210541	413	2010	191520	136800
210578	413	2010	366380	261700
210696	413	2010	264040	188600
210860	413	2010	217140	155100
210930	413	2010	218960	156400
211157	413	2010	273980	195700
211243	413	2010	187460	133900
211387	413	2010	196420	140300
211449	413	2010	365260	260900
211525	413	2010	188580	134700
211698	413	2010	223300	159500
211956	413	2010	364840	260600
212211	413	2010	190400	136000
212451	413	2010	293440	209600
212550	413	2010	301980	215700
212782	413	2010	308000	220000
212885	413	2010	196980	140700
213170	413	2010	308840	220600
213279	413	2010	258580	184700
213448	413	2010	301980	215700
213553	413	2010	217560	155400
213751	413	2010	228060	162900
213847	413	2010	362040	258600
213924	413	2010	203560	145400
214107	413	2010	221340	158100
214202	413	2010	233800	167000
214346	413	2010	366240	261600
214493	413	2010	219660	156900
214558	413	2010	216580	154700
214800	413	2010	365400	261000
214984	413	2010	273420	195300
215004	413	2010	190400	136000
215273	413	2010	191520	136800
215278	413	2010	367080	262200
215345	413	2010	307860	219900
215592	413	2010	275100	196500
215724	413	2010	231840	165600
215866	413	2010	361480	258200
215935	413	2010	260680	186200
216196	413	2010	304220	217300
216231	413	2010	228760	163400
216509	413	2010	216160	154400
216674	413	2010	217140	155100
216903	413	2010	228340	163100
217058	413	2010	203420	145300
217108	413	2010	262360	187400
217149	413	2010	232260	165900
217417	413	2010	189700	135500
217494	413	2010	228760	163400
217522	413	2010	366520	261800
217595	413	2010	291480	208200
217808	413	2010	365260	260900
217885	413	2010	232680	166200
217918	413	2010	263340	188100
218077	413	2010	293160	209400
218120	413	2010	363720	259800
218349	413	2010	219660	156900
218353	413	2010	188440	134600
218363	413	2010	262640	187600
218381	413	2010	227500	162500
218487	413	2010	188300	134500
218538	413	2010	367500	262500
218539	413	2010	304360	217400
218585	413	2010	323120	230800
218754	413	2010	218680	156200
218769	413	2010	203980	145700
218920	413	2010	227360	162400
218991	413	2010	366100	261500
219246	413	2010	291060	207900
219545	413	2010	264040	188600
219639	413	2010	191660	136900
219799	414	2010	219520	156800
219955	414	2010	259980	185700
220183	414	2010	189840	135600
220377	414	2010	216020	154300
220676	414	2010	366800	262000
220724	414	2010	275100	196500
220790	414	2010	364000	260000
221084	414	2010	308140	220100
221209	414	2010	293020	209300
221406	414	2010	363300	259500
221536	414	2010	366520	261800
221712	414	2010	275520	196800
221976	414	2010	290640	207600
222007	414	2010	188300	134500
222024	414	2010	203700	145500
222307	414	2010	204120	145800
222347	414	2010	307720	219800
222569	414	2010	231840	165600
222666	414	2010	293720	209800
222962	414	2010	191100	136500
223028	414	2010	258720	184800
223095	414	2010	322420	230300
223303	414	2010	204400	146000
223581	414	2010	189700	135500
223696	414	2010	365960	261400
223776	414	2010	364840	260600
224006	414	2010	361340	258100
224059	414	2010	309540	221100
224223	414	2010	259420	185300
224268	414	2010	228480	163200
224453	414	2010	197400	141000
224610	414	2010	291620	208300
224837	414	2010	221760	158400
224931	414	2010	264180	188700
225039	414	2010	218260	155900
225299	414	2010	303380	216700
225346	414	2010	260260	185900
225600	414	2010	261940	187100
225828	414	2010	197960	141400
226104	414	2010	319760	228400
226326	414	2010	259560	185400
226329	414	2010	197400	141000
226493	414	2010	196980	140700
226631	414	2010	275240	196600
226885	414	2010	319900	228500
226977	414	2010	368900	263500
226987	414	2010	361340	258100
227119	414	2010	264180	188700
227337	414	2010	232120	165800
227383	414	2010	369600	264000
227516	414	2010	216860	154900
227545	414	2010	322140	230100
227819	414	2010	309540	221100
227911	414	2010	215740	154100
228002	414	2010	262780	187700
228023	414	2010	294280	210200
228214	414	2010	365820	261300
228430	414	2010	189280	135200
228474	414	2010	364280	260200
228658	414	2010	262920	187800
228822	414	2010	367080	262200
228976	414	2010	203980	145700
229035	414	2010	364140	260100
229222	414	2010	229180	163700
229432	414	2010	309540	221100
229623	414	2010	302540	216100
229858	414	2010	264320	188800
229983	414	2010	259420	185300
230175	414	2010	222180	158700
230305	414	2010	303100	216500
230473	414	2010	258860	184900
230540	414	2010	363580	259700
230718	414	2010	233660	166900
230846	414	2010	233800	167000
231120	414	2010	321160	229400
231222	414	2010	303380	216700
231472	414	2010	365540	261100
231542	414	2010	223300	159500
231578	414	2010	259980	185700
231778	414	2010	202580	144700
232048	414	2010	369320	263800
232114	414	2010	365540	261100
232218	414	2010	189700	135500
232366	414	2010	204400	146000
232419	414	2010	202720	144800
232453	414	2010	222460	158900
232579	414	2010	306600	219000
232620	414	2010	275240	196600
232834	414	2010	273140	195100
232976	414	2010	228200	163000
233156	414	2010	259980	185700
233237	414	2010	221200	158000
233387	414	2010	258440	184600
233465	414	2010	233100	166500
233466	414	2010	216300	154500
233739	414	2010	306600	219000
233776	414	2010	364000	260000
234008	414	2010	203700	145500
234264	414	2010	223300	159500
234506	414	2010	258440	184600
234624	414	2010	203420	145300
234924	414	2010	189000	135000
235057	414	2010	263200	188000
235304	414	2010	309400	221000
235552	414	2010	308700	220500
235575	414	2010	233660	166900
235827	414	2010	216720	154800
236041	414	2010	223580	159700
236154	414	2010	217000	155000
236244	414	2010	189280	135200
236346	414	2010	190680	136200
236639	414	2010	303240	216600
236872	414	2010	190260	135900
237113	414	2010	203280	145200
237257	414	2010	273420	195300
237311	414	2010	215740	154100
237526	414	2010	227360	162400
237626	414	2010	262780	187700
237903	414	2010	320880	229200
238196	414	2010	322840	230600
238373	414	2010	222320	158800
238495	414	2010	363020	259300
238584	414	2010	219800	157000
238721	414	2010	275100	196500
239004	414	2010	320320	228800
239239	414	2010	365960	261400
239254	414	2010	215600	154000
239451	414	2010	365680	261200
239522	414	2010	189140	135100
239619	414	2010	293160	209400
239700	414	2010	364560	260400
239719	414	2010	302260	215900
239842	414	2010	218960	156400
239984	414	2010	265440	189600
240230	414	2010	366660	261900
240486	414	2010	218820	156300
240716	414	2010	189280	135200
240927	414	2010	265440	189600
240945	414	2010	274260	195900
241028	414	2010	364140	260100
241209	414	2010	262780	187700
241274	414	2010	258720	184800
241523	414	2010	275940	197100
241776	414	2010	258580	184700
241828	415	2010	369320	263800
241972	415	2010	188440	134600
242096	415	2010	309960	221400
242332	415	2010	188440	134600
242406	415	2010	265300	189500
242449	415	2010	302120	215800
242472	415	2010	222600	159000
242624	415	2010	217140	155100
242661	415	2010	257880	184200
242891	415	2010	308700	220500
243129	415	2010	188020	134300
243263	415	2010	291480	208200
243438	415	2010	304640	217600
243531	415	2010	323120	230800
243589	415	2010	306740	219100
243623	415	2010	304360	217400
243714	415	2010	189840	135600
